Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
2845,0.35,0.14,0.04,0.17,0.06,0.04,0.08,0.06,0.03,0.03
2846,0.79,0.01,0.01,0.03,0.02,0.03,0.02,0.08,0.0,0.01
2847,0.57,0.11,0.05,0.03,0.08,0.02,0.07,0.06,0.01,0.0
2848,0.42,0.17,0.19,0.03,0.02,0.12,0.01,0.03,0.0,0.01
2849,0.27,0.18,0.09,0.12,0.06,0.2,0.03,0.02,0.03,0.0
2850,0.66,0.06,0.03,0.04,0.08,0.08,0.03,0.02,0.0,0.0
2851,0.32,0.28,0.17,0.06,0.04,0.08,0.0,0.0,0.03,0.02
2852,0.72,0.15,0.03,0.02,0.03,0.02,0.01,0.02,0.0,0.0
2853,0.51,0.04,0.05,0.05,0.11,0.03,0.03,0.11,0.01,0.06
2854,0.5,0.07,0.01,0.09,0.06,0.12,0.04,0.06,0.01,0.04
2855,0.58,0.05,0.02,0.07,0.05,0.06,0.03,0.08,0.05,0.01
2856,0.29,0.21,0.11,0.07,0.08,0.13,0.02,0.02,0.02,0.05
2857,0.84,0.07,0.0,0.01,0.0,0.0,0.04,0.03,0.0,0.01
2858,0.24,0.29,0.17,0.03,0.03,0.1,0.05,0.01,0.06,0.02
2859,0.77,0.1,0.01,0.02,0.03,0.01,0.03,0.03,0.0,0.0
2860,0.34,0.06,0.03,0.06,0.08,0.05,0.04,0.28,0.03,0.03
2861,0.51,0.13,0.07,0.09,0.02,0.02,0.04,0.04,0.04,0.04
2862,0.44,0.26,0.03,0.07,0.03,0.11,0.03,0.0,0.01,0.02
2863,0.72,0.06,0.04,0.04,0.02,0.02,0.03,0.03,0.01,0.03
2864,0.27,0.34,0.05,0.08,0.02,0.07,0.02,0.01,0.1,0.04
2865,0.59,0.04,0.02,0.05,0.07,0.06,0.01,0.11,0.0,0.05
2866,0.32,0.09,0.07,0.09,0.06,0.17,0.05,0.1,0.03,0.02
2867,0.42,0.15,0.03,0.08,0.06,0.1,0.02,0.06,0.04,0.04
2868,0.33,0.15,0.11,0.06,0.06,0.15,0.04,0.03,0.04,0.03
2869,0.51,0.22,0.06,0.04,0.03,0.06,0.04,0.01,0.01,0.02
2870,0.31,0.22,0.11,0.07,0.06,0.1,0.02,0.02,0.06,0.03
2871,0.56,0.1,0.02,0.07,0.05,0.04,0.03,0.11,0.0,0.02
2872,0.62,0.17,0.06,0.01,0.03,0.03,0.04,0.04,0.0,0.0
2873,0.65,0.05,0.03,0.04,0.04,0.11,0.02,0.05,0.01,0.0
2874,0.26,0.06,0.33,0.03,0.05,0.07,0.05,0.08,0.04,0.03
2875,0.54,0.22,0.01,0.06,0.04,0.06,0.02,0.03,0.01,0.01
2876,0.39,0.34,0.05,0.03,0.06,0.04,0.0,0.05,0.01,0.03
2877,0.43,0.18,0.03,0.18,0.03,0.05,0.04,0.04,0.01,0.01
2878,0.45,0.27,0.05,0.06,0.02,0.04,0.04,0.04,0.02,0.01
2879,0.35,0.3,0.05,0.02,0.06,0.1,0.05,0.01,0.06,0.0
2880,0.69,0.08,0.03,0.04,0.06,0.04,0.01,0.02,0.01,0.02
2881,0.6,0.17,0.01,0.02,0.04,0.01,0.04,0.09,0.01,0.01
2882,0.47,0.1,0.17,0.04,0.08,0.05,0.05,0.02,0.01,0.01
2883,0.42,0.26,0.08,0.03,0.04,0.09,0.01,0.04,0.03,0.0
2884,0.24,0.11,0.34,0.0,0.04,0.2,0.03,0.0,0.03,0.01
2885,0.28,0.32,0.07,0.13,0.03,0.08,0.02,0.04,0.02,0.01
2886,0.79,0.08,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03
2887,0.54,0.11,0.15,0.04,0.05,0.06,0.04,0.01,0.0,0.0
2888,0.49,0.06,0.06,0.05,0.06,0.04,0.04,0.1,0.04,0.06
2889,0.27,0.16,0.05,0.2,0.03,0.08,0.12,0.07,0.0,0.02
2890,0.74,0.09,0.02,0.05,0.02,0.04,0.0,0.0,0.01,0.03
2891,0.3,0.16,0.07,0.05,0.04,0.06,0.09,0.15,0.02,0.06
2892,0.39,0.29,0.13,0.02,0.05,0.05,0.04,0.02,0.0,0.01
2893,0.84,0.04,0.01,0.01,0.04,0.0,0.01,0.02,0.02,0.01
2894,0.32,0.12,0.1,0.18,0.04,0.06,0.0,0.09,0.03,0.06
2895,0.47,0.02,0.12,0.06,0.11,0.11,0.02,0.05,0.02,0.02
2896,0.68,0.07,0.0,0.06,0.03,0.06,0.05,0.01,0.02,0.02
2897,0.46,0.14,0.06,0.12,0.07,0.04,0.07,0.02,0.0,0.02
2898,0.52,0.14,0.01,0.07,0.08,0.02,0.08,0.05,0.01,0.02
2899,0.69,0.14,0.04,0.02,0.02,0.01,0.04,0.03,0.0,0.01
2900,0.74,0.08,0.05,0.03,0.0,0.02,0.04,0.02,0.01,0.01
2901,0.38,0.11,0.05,0.12,0.05,0.07,0.09,0.07,0.03,0.03
2902,0.46,0.17,0.0,0.12,0.04,0.06,0.05,0.07,0.0,0.03
2903,0.62,0.04,0.03,0.05,0.08,0.03,0.01,0.07,0.02,0.05
2904,0.65,0.05,0.06,0.01,0.06,0.03,0.02,0.06,0.02,0.04
2905,0.44,0.24,0.03,0.05,0.05,0.07,0.05,0.06,0.01,0.0
2906,0.27,0.22,0.2,0.04,0.06,0.07,0.08,0.0,0.04,0.02
2907,0.36,0.21,0.05,0.14,0.04,0.06,0.02,0.07,0.01,0.04
2908,0.46,0.18,0.09,0.06,0.06,0.06,0.01,0.03,0.04,0.01
2909,0.21,0.07,0.49,0.03,0.03,0.05,0.04,0.01,0.07,0.0
2910,0.75,0.08,0.03,0.04,0.03,0.02,0.02,0.02,0.0,0.01
2911,0.25,0.42,0.08,0.07,0.04,0.08,0.03,0.01,0.01,0.01
2912,0.65,0.12,0.05,0.04,0.03,0.01,0.05,0.02,0.01,0.02
2913,0.55,0.11,0.05,0.04,0.07,0.06,0.03,0.07,0.02,0.0
2914,0.74,0.1,0.0,0.02,0.04,0.0,0.01,0.02,0.04,0.03
2915,0.56,0.28,0.04,0.05,0.01,0.04,0.0,0.01,0.01,0.0
2916,0.47,0.08,0.03,0.1,0.06,0.12,0.03,0.05,0.03,0.03
2917,0.3,0.35,0.15,0.05,0.05,0.04,0.0,0.02,0.02,0.02
2918,0.43,0.03,0.03,0.12,0.09,0.08,0.03,0.13,0.02,0.04
2919,0.36,0.22,0.1,0.1,0.04,0.06,0.04,0.05,0.01,0.02
2920,0.42,0.38,0.05,0.03,0.03,0.01,0.02,0.05,0.01,0.0
2921,0.75,0.02,0.01,0.02,0.04,0.02,0.05,0.05,0.0,0.04
2922,0.27,0.15,0.05,0.34,0.01,0.04,0.05,0.04,0.03,0.02
2923,0.76,0.12,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.03
2924,0.71,0.07,0.04,0.02,0.03,0.01,0.02,0.04,0.03,0.03
2925,0.27,0.07,0.27,0.05,0.05,0.18,0.05,0.02,0.02,0.02
2926,0.44,0.14,0.05,0.08,0.03,0.1,0.04,0.06,0.03,0.03
2927,0.31,0.2,0.18,0.05,0.08,0.07,0.0,0.04,0.05,0.02
2928,0.68,0.08,0.02,0.05,0.06,0.05,0.02,0.02,0.01,0.01
2929,0.46,0.07,0.01,0.16,0.07,0.06,0.08,0.05,0.0,0.04
2930,0.66,0.1,0.03,0.03,0.05,0.03,0.01,0.08,0.01,0.0
2931,0.54,0.11,0.02,0.07,0.02,0.08,0.01,0.04,0.06,0.05
2932,0.64,0.06,0.0,0.07,0.05,0.06,0.03,0.07,0.01,0.01
2933,0.41,0.28,0.06,0.04,0.03,0.03,0.04,0.05,0.01,0.05
2934,0.63,0.04,0.03,0.07,0.05,0.04,0.03,0.07,0.01,0.03
2935,0.23,0.13,0.13,0.05,0.09,0.21,0.06,0.04,0.03,0.03
2936,0.67,0.12,0.0,0.04,0.01,0.04,0.06,0.05,0.0,0.01
2937,0.54,0.09,0.07,0.03,0.04,0.04,0.09,0.06,0.02,0.02
2938,0.61,0.15,0.03,0.01,0.06,0.04,0.02,0.07,0.0,0.01
2939,0.27,0.09,0.51,0.03,0.01,0.01,0.02,0.02,0.02,0.02
2940,0.62,0.1,0.04,0.06,0.07,0.02,0.02,0.03,0.03,0.01
2941,0.39,0.26,0.03,0.05,0.04,0.09,0.02,0.02,0.03,0.07
2942,0.4,0.09,0.1,0.06,0.16,0.06,0.04,0.05,0.03,0.01
2943,0.55,0.1,0.05,0.09,0.05,0.03,0.05,0.07,0.0,0.01
2944,0.63,0.04,0.03,0.05,0.08,0.06,0.05,0.03,0.0,0.03
2945,0.28,0.17,0.05,0.09,0.05,0.09,0.09,0.06,0.05,0.07
2946,0.79,0.07,0.05,0.01,0.03,0.02,0.02,0.0,0.01,0.0
2947,0.44,0.15,0.03,0.09,0.06,0.11,0.05,0.04,0.02,0.01
2948,0.56,0.05,0.08,0.05,0.09,0.09,0.02,0.01,0.02,0.03
2949,0.47,0.13,0.11,0.08,0.04,0.06,0.03,0.02,0.04,0.02
2950,0.82,0.04,0.02,0.02,0.06,0.01,0.01,0.01,0.01,0.0
2951,0.71,0.05,0.02,0.03,0.03,0.03,0.05,0.06,0.01,0.01
2952,0.84,0.06,0.0,0.0,0.0,0.02,0.01,0.05,0.01,0.01
2953,0.77,0.07,0.02,0.0,0.03,0.02,0.03,0.05,0.01,0.0
2954,0.47,0.05,0.11,0.05,0.1,0.01,0.03,0.13,0.05,0.0
2955,0.33,0.17,0.01,0.15,0.02,0.04,0.12,0.09,0.03,0.04
2956,0.72,0.11,0.05,0.02,0.02,0.02,0.01,0.01,0.02,0.02
2957,0.85,0.01,0.02,0.01,0.07,0.01,0.01,0.02,0.0,0.0
2958,0.69,0.13,0.07,0.03,0.03,0.0,0.01,0.01,0.02,0.01
2959,0.44,0.27,0.04,0.06,0.06,0.03,0.03,0.02,0.02,0.03
2960,0.24,0.2,0.24,0.07,0.05,0.05,0.04,0.02,0.05,0.04
2961,0.31,0.13,0.06,0.16,0.09,0.14,0.02,0.05,0.02,0.02
2962,0.59,0.21,0.0,0.06,0.04,0.03,0.02,0.05,0.0,0.0
2963,0.37,0.17,0.17,0.04,0.02,0.14,0.03,0.02,0.02,0.02
2964,0.46,0.21,0.07,0.07,0.03,0.03,0.03,0.02,0.02,0.06
2965,0.19,0.19,0.46,0.02,0.03,0.08,0.0,0.01,0.02,0.0
2966,0.3,0.14,0.21,0.09,0.03,0.07,0.06,0.04,0.02,0.04
2967,0.63,0.05,0.01,0.05,0.07,0.05,0.02,0.08,0.01,0.03
2968,0.73,0.05,0.02,0.05,0.03,0.07,0.0,0.02,0.01,0.02
2969,0.38,0.33,0.1,0.05,0.01,0.06,0.04,0.0,0.03,0.0
2970,0.71,0.06,0.04,0.06,0.05,0.01,0.01,0.02,0.0,0.04
2971,0.42,0.07,0.07,0.08,0.07,0.14,0.03,0.02,0.05,0.05
2972,0.2,0.18,0.36,0.08,0.02,0.07,0.03,0.02,0.04,0.0
2973,0.81,0.03,0.04,0.01,0.03,0.02,0.03,0.01,0.0,0.02
2974,0.6,0.1,0.03,0.05,0.04,0.05,0.02,0.05,0.03,0.03
2975,0.18,0.24,0.24,0.1,0.02,0.14,0.03,0.0,0.03,0.02
2976,0.55,0.04,0.03,0.04,0.1,0.08,0.04,0.1,0.02,0.0
2977,0.44,0.07,0.02,0.16,0.05,0.1,0.05,0.07,0.02,0.02
2978,0.34,0.18,0.06,0.15,0.04,0.05,0.07,0.07,0.01,0.03
2979,0.13,0.11,0.56,0.02,0.03,0.08,0.01,0.01,0.02,0.03
2980,0.53,0.2,0.05,0.03,0.03,0.04,0.04,0.03,0.01,0.04
2981,0.39,0.27,0.09,0.09,0.04,0.05,0.0,0.03,0.0,0.04
2982,0.48,0.23,0.05,0.03,0.02,0.13,0.0,0.02,0.03,0.01
2983,0.4,0.26,0.09,0.08,0.05,0.02,0.03,0.02,0.03,0.02
2984,0.42,0.07,0.02,0.12,0.02,0.04,0.06,0.17,0.02,0.06
2985,0.38,0.11,0.17,0.07,0.07,0.06,0.04,0.07,0.01,0.02
2986,0.27,0.46,0.07,0.06,0.01,0.08,0.04,0.0,0.01,0.0
2987,0.49,0.18,0.09,0.03,0.04,0.08,0.03,0.03,0.02,0.01
2988,0.75,0.06,0.01,0.02,0.05,0.06,0.02,0.01,0.01,0.01
2989,0.43,0.07,0.02,0.12,0.11,0.06,0.04,0.13,0.0,0.02
2990,0.37,0.16,0.03,0.2,0.02,0.11,0.04,0.04,0.01,0.02
2991,0.66,0.08,0.03,0.04,0.04,0.04,0.06,0.03,0.02,0.0
2992,0.39,0.21,0.1,0.07,0.05,0.05,0.05,0.01,0.01,0.06
2993,0.3,0.06,0.26,0.07,0.08,0.03,0.08,0.05,0.02,0.05
2994,0.33,0.32,0.11,0.03,0.03,0.1,0.01,0.01,0.05,0.01
2995,0.47,0.2,0.05,0.08,0.04,0.08,0.04,0.0,0.01,0.03
2996,0.26,0.24,0.12,0.1,0.04,0.06,0.06,0.05,0.03,0.04
2997,0.43,0.05,0.09,0.02,0.06,0.05,0.06,0.22,0.0,0.02
2998,0.36,0.15,0.06,0.05,0.09,0.18,0.06,0.04,0.0,0.01
2999,0.62,0.09,0.02,0.06,0.04,0.04,0.03,0.07,0.01,0.02
3000,0.76,0.09,0.02,0.03,0.03,0.0,0.03,0.03,0.0,0.01
3001,0.44,0.13,0.08,0.02,0.12,0.06,0.07,0.05,0.01,0.02
3002,0.34,0.35,0.06,0.05,0.0,0.04,0.08,0.01,0.04,0.03
3003,0.28,0.34,0.16,0.04,0.04,0.09,0.01,0.02,0.02,0.0
3004,0.52,0.19,0.0,0.06,0.04,0.03,0.08,0.05,0.03,0.0
3005,0.44,0.08,0.08,0.08,0.05,0.11,0.02,0.05,0.01,0.08
3006,0.47,0.06,0.05,0.06,0.13,0.1,0.04,0.04,0.03,0.02
3007,0.43,0.22,0.07,0.14,0.03,0.03,0.03,0.02,0.01,0.02
3008,0.25,0.26,0.2,0.04,0.03,0.06,0.07,0.0,0.08,0.01
3009,0.57,0.18,0.0,0.09,0.02,0.1,0.01,0.0,0.0,0.03
3010,0.4,0.06,0.05,0.11,0.07,0.07,0.01,0.12,0.06,0.05
3011,0.48,0.2,0.05,0.07,0.04,0.07,0.05,0.02,0.01,0.01
3012,0.42,0.2,0.07,0.05,0.1,0.08,0.03,0.01,0.04,0.0
3013,0.59,0.13,0.04,0.01,0.06,0.04,0.03,0.02,0.01,0.07
3014,0.8,0.08,0.01,0.04,0.01,0.03,0.0,0.01,0.01,0.01
3015,0.48,0.17,0.01,0.09,0.08,0.07,0.04,0.0,0.03,0.03
3016,0.46,0.03,0.02,0.05,0.07,0.08,0.05,0.22,0.0,0.02
3017,0.43,0.09,0.08,0.11,0.06,0.1,0.03,0.09,0.0,0.01
3018,0.71,0.11,0.01,0.03,0.05,0.0,0.02,0.05,0.0,0.02
3019,0.52,0.07,0.07,0.04,0.03,0.08,0.09,0.07,0.01,0.02
3020,0.32,0.08,0.24,0.03,0.07,0.14,0.02,0.02,0.08,0.0
3021,0.24,0.13,0.34,0.02,0.02,0.07,0.02,0.03,0.08,0.05
3022,0.69,0.08,0.08,0.04,0.03,0.04,0.0,0.02,0.02,0.0
3023,0.42,0.31,0.04,0.08,0.05,0.05,0.01,0.01,0.0,0.03
3024,0.34,0.26,0.14,0.04,0.04,0.07,0.04,0.01,0.03,0.03
3025,0.74,0.16,0.02,0.02,0.01,0.01,0.03,0.0,0.0,0.01
3026,0.55,0.14,0.03,0.08,0.01,0.06,0.09,0.03,0.0,0.01
3027,0.41,0.29,0.06,0.05,0.03,0.05,0.03,0.03,0.05,0.0
3028,0.36,0.11,0.07,0.11,0.07,0.12,0.04,0.0,0.06,0.06
3029,0.67,0.08,0.01,0.05,0.03,0.04,0.03,0.06,0.02,0.01
3030,0.32,0.14,0.13,0.08,0.07,0.1,0.03,0.06,0.03,0.04
3031,0.74,0.07,0.04,0.02,0.05,0.02,0.01,0.02,0.02,0.01
3032,0.29,0.08,0.15,0.07,0.08,0.12,0.02,0.1,0.03,0.06
3033,0.55,0.13,0.06,0.04,0.08,0.02,0.02,0.02,0.01,0.07
3034,0.52,0.16,0.09,0.08,0.03,0.04,0.04,0.02,0.01,0.01
3035,0.59,0.14,0.04,0.04,0.07,0.04,0.05,0.02,0.01,0.0
3036,0.75,0.06,0.04,0.0,0.03,0.05,0.03,0.02,0.02,0.0
3037,0.51,0.21,0.04,0.07,0.05,0.02,0.03,0.03,0.0,0.04
3038,0.75,0.11,0.03,0.04,0.02,0.02,0.01,0.01,0.0,0.01
3039,0.35,0.3,0.02,0.09,0.04,0.06,0.06,0.04,0.03,0.01
3040,0.4,0.04,0.02,0.04,0.12,0.12,0.05,0.11,0.08,0.02
3041,0.27,0.33,0.08,0.05,0.05,0.14,0.04,0.0,0.04,0.0
3042,0.72,0.06,0.04,0.02,0.01,0.03,0.02,0.09,0.0,0.01
3043,0.48,0.11,0.01,0.17,0.08,0.06,0.01,0.06,0.0,0.02
3044,0.53,0.2,0.04,0.05,0.02,0.03,0.04,0.05,0.02,0.02
3045,0.62,0.11,0.05,0.04,0.05,0.08,0.01,0.03,0.01,0.0
3046,0.66,0.05,0.0,0.03,0.08,0.07,0.02,0.08,0.0,0.01
3047,0.34,0.38,0.1,0.04,0.0,0.05,0.06,0.0,0.02,0.01
3048,0.74,0.08,0.03,0.01,0.05,0.02,0.02,0.03,0.01,0.01
3049,0.78,0.06,0.07,0.0,0.01,0.02,0.01,0.02,0.02,0.01
3050,0.81,0.06,0.01,0.01,0.01,0.05,0.0,0.03,0.0,0.02
3051,0.45,0.07,0.07,0.12,0.04,0.11,0.03,0.05,0.01,0.05
3052,0.46,0.04,0.02,0.02,0.1,0.06,0.01,0.26,0.02,0.01
3053,0.18,0.17,0.4,0.04,0.04,0.02,0.04,0.04,0.05,0.02
3054,0.44,0.18,0.13,0.03,0.03,0.08,0.04,0.07,0.0,0.0
3055,0.24,0.1,0.11,0.01,0.11,0.1,0.06,0.22,0.03,0.02
3056,0.62,0.12,0.04,0.04,0.04,0.04,0.03,0.04,0.01,0.02
3057,0.46,0.09,0.01,0.11,0.1,0.05,0.03,0.05,0.04,0.06
3058,0.48,0.32,0.01,0.05,0.05,0.02,0.02,0.01,0.01,0.03
3059,0.36,0.07,0.06,0.1,0.16,0.1,0.01,0.02,0.04,0.08
3060,0.68,0.12,0.05,0.02,0.02,0.05,0.03,0.03,0.0,0.0
3061,0.6,0.09,0.04,0.06,0.03,0.04,0.03,0.08,0.03,0.0
3062,0.6,0.1,0.03,0.07,0.06,0.02,0.04,0.06,0.0,0.02
3063,0.32,0.09,0.08,0.13,0.1,0.17,0.02,0.06,0.03,0.0
3064,0.71,0.03,0.01,0.01,0.05,0.04,0.02,0.11,0.01,0.01
3065,0.38,0.24,0.05,0.07,0.07,0.06,0.06,0.05,0.02,0.0
3066,0.31,0.38,0.1,0.03,0.05,0.05,0.03,0.01,0.04,0.0
3067,0.24,0.4,0.17,0.04,0.01,0.06,0.0,0.01,0.06,0.01
3068,0.2,0.15,0.1,0.1,0.05,0.16,0.05,0.07,0.05,0.07
3069,0.42,0.09,0.14,0.04,0.08,0.12,0.01,0.08,0.01,0.01
3070,0.47,0.12,0.03,0.15,0.08,0.02,0.03,0.06,0.0,0.04
3071,0.84,0.04,0.03,0.0,0.01,0.04,0.01,0.01,0.0,0.02
3072,0.53,0.03,0.07,0.03,0.09,0.03,0.02,0.14,0.03,0.03
3073,0.33,0.18,0.07,0.07,0.07,0.15,0.03,0.02,0.06,0.02
3074,0.5,0.03,0.04,0.1,0.07,0.08,0.06,0.03,0.06,0.03
3075,0.49,0.1,0.06,0.04,0.04,0.1,0.03,0.1,0.0,0.04
3076,0.4,0.09,0.06,0.06,0.11,0.08,0.01,0.12,0.01,0.06
3077,0.26,0.16,0.04,0.2,0.04,0.14,0.03,0.07,0.02,0.04
3078,0.32,0.14,0.12,0.09,0.02,0.15,0.02,0.06,0.05,0.03
3079,0.69,0.1,0.01,0.07,0.03,0.03,0.03,0.01,0.01,0.02
3080,0.27,0.16,0.16,0.06,0.06,0.06,0.06,0.02,0.07,0.08
3081,0.59,0.14,0.06,0.07,0.03,0.02,0.04,0.01,0.02,0.02
3082,0.38,0.17,0.13,0.1,0.05,0.04,0.02,0.03,0.03,0.05
3083,0.29,0.16,0.23,0.05,0.12,0.09,0.03,0.0,0.02,0.01
3084,0.23,0.13,0.18,0.09,0.05,0.15,0.04,0.04,0.07,0.02
3085,0.24,0.19,0.36,0.03,0.01,0.07,0.04,0.01,0.04,0.01
3086,0.36,0.22,0.1,0.06,0.09,0.1,0.0,0.02,0.04,0.01
3087,0.37,0.27,0.05,0.07,0.03,0.07,0.05,0.06,0.01,0.02
3088,0.81,0.06,0.01,0.01,0.01,0.03,0.0,0.06,0.0,0.01
3089,0.61,0.08,0.02,0.01,0.05,0.04,0.01,0.16,0.0,0.02
3090,0.12,0.05,0.54,0.01,0.04,0.09,0.04,0.05,0.05,0.01
3091,0.45,0.01,0.05,0.04,0.14,0.07,0.03,0.18,0.0,0.03
3092,0.59,0.17,0.03,0.01,0.03,0.06,0.02,0.05,0.03,0.01
3093,0.79,0.12,0.01,0.02,0.03,0.0,0.0,0.02,0.0,0.01
3094,0.65,0.06,0.03,0.0,0.03,0.1,0.04,0.06,0.02,0.01
3095,0.64,0.12,0.03,0.03,0.05,0.01,0.03,0.04,0.04,0.01
3096,0.49,0.18,0.03,0.05,0.06,0.08,0.04,0.05,0.01,0.01
3097,0.53,0.24,0.02,0.03,0.05,0.04,0.03,0.02,0.04,0.0
3098,0.29,0.12,0.19,0.05,0.07,0.13,0.06,0.01,0.07,0.01
3099,0.55,0.06,0.09,0.04,0.04,0.08,0.05,0.05,0.02,0.02
3100,0.7,0.09,0.04,0.01,0.04,0.03,0.02,0.03,0.02,0.02
3101,0.42,0.23,0.05,0.06,0.05,0.11,0.03,0.04,0.0,0.01
3102,0.27,0.13,0.08,0.25,0.03,0.1,0.03,0.03,0.03,0.05
3103,0.37,0.07,0.15,0.06,0.12,0.11,0.02,0.04,0.05,0.01
3104,0.22,0.14,0.13,0.15,0.08,0.07,0.06,0.01,0.09,0.05
3105,0.68,0.13,0.04,0.02,0.04,0.02,0.04,0.02,0.0,0.01
3106,0.32,0.33,0.07,0.08,0.04,0.08,0.02,0.01,0.05,0.0
3107,0.75,0.08,0.03,0.02,0.03,0.01,0.05,0.0,0.01,0.02
3108,0.54,0.12,0.07,0.03,0.06,0.08,0.03,0.03,0.01,0.03
3109,0.49,0.16,0.01,0.05,0.11,0.04,0.04,0.04,0.02,0.04
3110,0.41,0.26,0.04,0.02,0.04,0.08,0.05,0.05,0.0,0.05
3111,0.66,0.18,0.05,0.01,0.02,0.05,0.02,0.0,0.0,0.01
3112,0.52,0.09,0.01,0.05,0.07,0.11,0.05,0.1,0.0,0.0
3113,0.66,0.1,0.02,0.07,0.04,0.03,0.03,0.03,0.0,0.02
3114,0.39,0.06,0.0,0.18,0.05,0.09,0.02,0.15,0.02,0.04
3115,0.3,0.07,0.01,0.02,0.14,0.16,0.04,0.24,0.01,0.01
3116,0.5,0.09,0.08,0.02,0.02,0.07,0.05,0.11,0.02,0.04
3117,0.3,0.14,0.3,0.02,0.08,0.04,0.03,0.06,0.02,0.01
3118,0.53,0.1,0.02,0.1,0.02,0.09,0.04,0.05,0.0,0.05
3119,0.73,0.05,0.04,0.03,0.02,0.05,0.01,0.07,0.0,0.0
3120,0.44,0.09,0.11,0.05,0.08,0.06,0.05,0.01,0.08,0.03
3121,0.68,0.02,0.01,0.04,0.09,0.01,0.05,0.06,0.01,0.03
3122,0.83,0.05,0.01,0.0,0.03,0.03,0.0,0.01,0.0,0.04
3123,0.67,0.05,0.01,0.01,0.09,0.03,0.07,0.07,0.0,0.0
3124,0.47,0.13,0.03,0.06,0.05,0.02,0.08,0.07,0.05,0.04
3125,0.65,0.21,0.01,0.03,0.01,0.0,0.05,0.02,0.02,0.0
3126,0.69,0.1,0.05,0.02,0.02,0.01,0.04,0.04,0.01,0.02
3127,0.5,0.08,0.03,0.1,0.05,0.08,0.05,0.03,0.05,0.03
3128,0.29,0.15,0.04,0.1,0.15,0.1,0.05,0.04,0.07,0.01
3129,0.35,0.03,0.14,0.08,0.13,0.05,0.05,0.06,0.09,0.02
3130,0.42,0.08,0.13,0.09,0.07,0.03,0.04,0.05,0.09,0.0
3131,0.18,0.21,0.3,0.04,0.02,0.08,0.05,0.02,0.05,0.05
3132,0.8,0.04,0.02,0.01,0.05,0.0,0.02,0.06,0.0,0.0
3133,0.36,0.07,0.04,0.14,0.07,0.12,0.05,0.09,0.03,0.03
3134,0.62,0.05,0.04,0.08,0.05,0.01,0.04,0.06,0.01,0.04
3135,0.75,0.11,0.03,0.0,0.01,0.01,0.03,0.04,0.01,0.01
3136,0.76,0.07,0.05,0.0,0.06,0.01,0.0,0.02,0.01,0.02
3137,0.48,0.01,0.07,0.07,0.09,0.07,0.04,0.04,0.07,0.06
3138,0.7,0.08,0.01,0.05,0.04,0.02,0.01,0.05,0.0,0.04
3139,0.32,0.26,0.1,0.06,0.03,0.1,0.05,0.03,0.04,0.01
3140,0.54,0.07,0.05,0.04,0.12,0.06,0.05,0.03,0.03,0.01
3141,0.77,0.07,0.02,0.02,0.01,0.01,0.04,0.05,0.0,0.01
3142,0.66,0.07,0.04,0.03,0.06,0.06,0.01,0.04,0.0,0.03
3143,0.7,0.04,0.04,0.03,0.02,0.05,0.04,0.06,0.0,0.02
3144,0.77,0.02,0.02,0.02,0.05,0.01,0.04,0.03,0.01,0.03
3145,0.41,0.16,0.02,0.12,0.03,0.1,0.06,0.03,0.03,0.04
3146,0.7,0.07,0.03,0.02,0.04,0.07,0.01,0.03,0.02,0.01
3147,0.72,0.06,0.04,0.03,0.03,0.01,0.03,0.02,0.02,0.04
3148,0.2,0.25,0.2,0.04,0.04,0.11,0.01,0.02,0.1,0.03
3149,0.63,0.02,0.01,0.06,0.05,0.08,0.02,0.1,0.02,0.01
3150,0.29,0.1,0.05,0.06,0.14,0.04,0.09,0.13,0.06,0.04
3151,0.51,0.08,0.01,0.1,0.06,0.11,0.02,0.07,0.0,0.04
3152,0.67,0.1,0.1,0.02,0.01,0.05,0.0,0.02,0.02,0.01
3153,0.64,0.12,0.02,0.02,0.07,0.04,0.03,0.01,0.01,0.04
3154,0.41,0.03,0.04,0.07,0.07,0.09,0.07,0.16,0.05,0.01
3155,0.49,0.21,0.05,0.06,0.06,0.05,0.05,0.02,0.01,0.0
3156,0.4,0.17,0.11,0.05,0.08,0.06,0.03,0.03,0.06,0.01
3157,0.28,0.08,0.39,0.02,0.09,0.07,0.02,0.01,0.03,0.01
3158,0.28,0.1,0.42,0.0,0.04,0.07,0.03,0.01,0.02,0.03
3159,0.62,0.02,0.01,0.03,0.08,0.07,0.05,0.09,0.01,0.02
3160,0.35,0.25,0.03,0.12,0.03,0.11,0.05,0.03,0.02,0.01
3161,0.36,0.09,0.09,0.06,0.08,0.06,0.06,0.12,0.05,0.03
3162,0.48,0.15,0.02,0.09,0.09,0.03,0.09,0.03,0.02,0.0
3163,0.56,0.15,0.05,0.04,0.03,0.05,0.03,0.07,0.0,0.02
3164,0.55,0.09,0.01,0.03,0.06,0.06,0.08,0.11,0.0,0.01
3165,0.54,0.17,0.01,0.08,0.03,0.1,0.02,0.01,0.0,0.04
3166,0.79,0.01,0.01,0.02,0.04,0.02,0.04,0.04,0.0,0.03
3167,0.2,0.45,0.1,0.03,0.06,0.1,0.02,0.02,0.0,0.02
3168,0.48,0.09,0.08,0.12,0.09,0.06,0.03,0.03,0.01,0.01
